ProDataCSV

Title: Mon Mar 18 16:56:47 2024

Remarks:
#User: SX User
#Date: 2024/03/18
#HV (Absorbance channel): 238.586
#Samples per point: 8
#Sample period: 12.5 us
#Temperature: 19.82 C
#Cell type: Stopped Flow
#Pathlength: 10

Last Modified: Mon Mar 18 17:16:48 2024 by unknown.

Options:

Available Dimensions:,3
Time,1000 time points over 0.1s,linear,oversampled,external trigger,pressure hold in operation
0.0792,0.0826595,0.0825132,0.0829622,0.0837378,0.0829456
0.0793,0.082515,0.0825408,0.0830792,0.0835103,0.0830927
0.0794,0.0825371,0.0826571,0.0831105,0.0836175,0.0830342
0.0795,0.0825144,0.0825752,0.0830121,0.0835578,0.0831222
0.0796,0.0824634,0.0825353,0.0828914,0.0836206,0.0830779
0.0797,0.0824842,0.082515,0.0830496,0.0836077,0.0830502
0.0798,0.0824929,0.0825261,0.0829647,0.0837217,0.0830767
0.0799,0.08263,0.0825439,0.0829813,0.0837526,0.083028
0.08,0.0827364,0.0826374,0.0829825,0.083747,0.0830379
0.0801,0.08263,0.082464,0.0829339,0.0836798,0.0830533
0.0802,0.0826989,0.08248,0.0830459,0.0837076,0.0831032
0.0803,0.0826411,0.0824185,0.0830502,0.0837526,0.0831179
0.0804,0.0827475,0.0823601,0.0831019,0.083755,0.0829979
0.0805,0.0826779,0.0825777,0.0831173,0.0838192,0.0831838
0.0806,0.0826269,0.082534,0.0829893,0.083747,0.0831666
0.0807,0.0826577,0.0826423,0.0830361,0.0836884,0.0830434
0.0808,0.0826011,0.082638,0.0830748,0.0837544,0.0831672
0.0809,0.0825759,0.0825802,0.083049,0.083681,0.0831537
0.081,0.082713,0.0825845,0.0829628,0.0836798,0.0831056
0.0811,0.0825482,0.082649,0.0830071,0.0837316,0.0831401
0.0812,0.0824621,0.082558,0.0830508,0.0836878,0.0831463
0.0813,0.0824738,0.082491,0.0831056,0.0836681,0.0830502
0.0814,0.082555,0.0825396,0.0829782,0.0835941,0.0831457
0.0815,0.0824443,0.0824984,0.0829856,0.0836249,0.0830785
0.0816,0.0825156,0.0826115,0.0831186,0.0837698,0.0831444
0.0817,0.0824338,0.0825285,0.083025,0.0836823,0.0830219
0.0818,0.0825095,0.0825273,0.0832177,0.0836582,0.0832768
0.0819,0.0825863,0.0824375,0.0831007,0.0836514,0.083166
0.082,0.0825716,0.0825113,0.0831179,0.0837303,0.0830755
0.0821,0.0825544,0.0825894,0.0830275,0.0838537,0.0831407
0.0822,0.0826983,0.0824842,0.0830305,0.0837637,0.0831586
0.0823,0.0825912,0.0825347,0.0832195,0.0837082,0.0831537
0.0824,0.0826226,0.0824904,0.0832996,0.0837384,0.0832534
0.0825,0.0826201,0.0826017,0.0832066,0.0838377,0.0831333
0.0826,0.0826152,0.0825402,0.0830909,0.0838777,0.0831457
0.0827,0.0826072,0.0825205,0.0831186,0.0839005,0.0832553
0.0828,0.0825747,0.0826453,0.0829628,0.0838037,0.0832343
0.0829,0.0825986,0.0824658,0.0829733,0.0839178,0.083262
0.083,0.0825666,0.0825316,0.0830607,0.0838204,0.0833347
0.0831,0.0825144,0.0826411,0.0830342,0.0838259,0.0832097
0.0832,0.0824431,0.0825728,0.0830256,0.0838364,0.0831149
0.0833,0.0824043,0.082649,0.083028,0.0839437,0.083169
0.0834,0.0823927,0.0826497,0.0830238,0.0838481,0.0831407
0.0835,0.0823914,0.0827075,0.0830465,0.0838142,0.0832984
0.0836,0.0824087,0.0826257,0.0829936,0.0839234,0.0831857
0.0837,0.0824855,0.0825039,0.0831814,0.083879,0.083291
0.0838,0.0825002,0.0823871,0.0830982,0.0838882,0.0833119
0.0839,0.0823779,0.0825599,0.0832109,0.0838956,0.0832516
0.084,0.0823281,0.0825009,0.0832355,0.0838919,0.0833791
0.0841,0.0823662,0.0825789,0.0832399,0.0838025,0.0833809
0.0842,0.0824474,0.0825789,0.0831968,0.0837199,0.083246
0.0843,0.0825433,0.0826712,0.0832411,0.0836971,0.0833156
0.0844,0.0825679,0.0825875,0.0831383,0.083858,0.0833322
0.0845,0.0824867,0.0826398,0.0832306,0.0837902,0.0832306
0.0846,0.082531,0.0825839,0.0832688,0.0838673,0.083259
0.0847,0.0825408,0.0826177,0.0830853,0.0838235,0.0832824
0.0848,0.0825568,0.0827419,0.0832263,0.0839524,0.0832972
0.0849,0.0825845,0.0826115,0.0832275,0.0839228,0.0832707
0.085,0.0824578,0.0824695,0.0831463,0.0839246,0.0831259
0.0851,0.0825377,0.0824246,0.0831463,0.0839012,0.0831383
0.0852,0.0825193,0.0826269,0.0832023,0.0839437,0.0831432
0.0853,0.0824947,0.0825494,0.0832429,0.084014,0.0831426
0.0854,0.0823797,0.0826066,0.0829991,0.0840961,0.0832781
0.0855,0.0824265,0.082555,0.0831333,0.0840579,0.0831075
0.0856,0.0824898,0.0826115,0.0831383,0.0840067,0.0831617
0.0857,0.0824314,0.0826509,0.083089,0.0838919,0.0832522
0.0858,0.0824806,0.0826072,0.0831161,0.0837933,0.0832201
0.0859,0.0825623,0.0825162,0.0830724,0.0837624,0.0832836
0.086,0.0824849,0.082681,0.0831912,0.0838642,0.0831672
0.0861,0.0824763,0.0825931,0.083105,0.0840357,0.0831432
0.0862,0.0824105,0.0826152,0.0831678,0.0840597,0.0831653
0.0863,0.082365,0.0825224,0.0831266,0.0839425,0.0832965
0.0864,0.0823263,0.0825992,0.0831789,0.0839641,0.08323
0.0865,0.0822888,0.0826724,0.0830989,0.0840085,0.0832429
0.0866,0.0823527,0.0826743,0.0829936,0.0839801,0.0832596
0.0867,0.082325,0.0826441,0.0831413,0.0839092,0.0831777
0.0868,0.0824418,0.0826355,0.0832072,0.0838697,0.0831241
0.0869,0.0824173,0.0825912,0.0831105,0.0840184,0.0831026
0.087,0.0823945,0.0826238,0.083331,0.0839906,0.0830004
0.0871,0.082397,0.08267,0.0832392,0.08399,0.0830244
0.0872,0.0824492,0.0825722,0.0831056,0.0839598,0.0830896
0.0873,0.0823939,0.0825082,0.0831112,0.0839937,0.0831093
0.0874,0.0824295,0.082539,0.0830595,0.0839758,0.0830816
0.0875,0.0824664,0.0827007,0.0832121,0.0839326,0.0831925
0.0876,0.0823736,0.0827604,0.0830952,0.0839659,0.0830422
0.0877,0.0823036,0.0826453,0.0830539,0.0838919,0.0830632
0.0878,0.0823908,0.0826884,0.0829702,0.0838117,0.08319
0.0879,0.0824154,0.0824812,0.0829788,0.083924,0.0831764
0.088,0.0824228,0.0825986,0.0830361,0.0840394,0.0831629
0.0881,0.0822691,0.0826564,0.0830576,0.0839468,0.083142
0.0882,0.0821456,0.0827462,0.0829881,0.0838216,0.0832158
0.0883,0.0821758,0.0826773,0.0830096,0.0838457,0.0832565
0.0884,0.0821758,0.0827407,0.0829874,0.0837439,0.0832947
0.0885,0.0821211,0.0828213,0.0830059,0.0838395,0.0833064
0.0886,0.0821672,0.0827075,0.0829604,0.08385,0.0831826
0.0887,0.0823349,0.0827438,0.0830354,0.0838031,0.0831795
0.0888,0.0823404,0.0827001,0.0830835,0.0837803,0.0832959
0.0889,0.0824677,0.0826786,0.0830927,0.0838864,0.0831771
0.089,0.0824652,0.0826613,0.0830434,0.0839764,0.0832091
0.0891,0.0823337,0.0826115,0.0831056,0.0839468,0.0831438
0.0892,0.0823681,0.0827579,0.0831389,0.0839462,0.0831807
0.0893,0.0823994,0.0827327,0.083137,0.0839197,0.083169
0.0894,0.0822894,0.0827622,0.0831007,0.0839388,0.0830521
0.0895,0.0824136,0.0827764,0.0830761,0.0838463,0.0829714
0.0896,0.0823957,0.0827124,0.0831204,0.0837963,0.08298
0.0897,0.0824861,0.0827721,0.0829198,0.0839228,0.0832269
0.0898,0.0823386,0.0828281,0.0830699,0.0839444,0.0831974
0.0899,0.0823896,0.082697,0.0830872,0.0839604,0.0831179
0.09,0.082373,0.0826527,0.0830533,0.0838321,0.0831783
0.0901,0.0824873,0.0827573,0.0830207,0.0839425,0.0832522
0.0902,0.0824498,0.0828551,0.0828803,0.0840097,0.0831321
0.0903,0.082499,0.0826804,0.0829351,0.0838629,0.0831715
0.0904,0.0823214,0.0828071,0.0829142,0.0838457,0.0831684
0.0905,0.0823933,0.0827081,0.0828244,0.08385,0.0832904
0.0906,0.0823945,0.0827918,0.0829831,0.0838352,0.0832158
0.0907,0.0824197,0.0828674,0.0830681,0.0839117,0.0831604
0.0908,0.0824363,0.0827739,0.0830318,0.0838777,0.0831136
0.0909,0.0824283,0.0827708,0.0829431,0.0837532,0.0830644
0.091,0.0824849,0.0828588,0.0829899,0.0838561,0.0831186
0.0911,0.0826226,0.0827764,0.0829247,0.0838333,0.0831777
0.0912,0.0824984,0.082761,0.0829117,0.0838747,0.0831623
0.0913,0.0825291,0.0826146,0.0831222,0.0839616,0.0831826
0.0914,0.0825046,0.0824953,0.0831149,0.0837976,0.0831124
0.0915,0.0825052,0.0826663,0.0829874,0.0838105,0.0832516
0.0916,0.0824806,0.0827192,0.0830595,0.0836964,0.0832171
0.0917,0.0823957,0.0826995,0.0829616,0.0836798,0.0830884
0.0918,0.0825956,0.0826816,0.0830705,0.0838235,0.083142
0.0919,0.0823883,0.0827259,0.0830201,0.0836212,0.0831241
0.092,0.0824916,0.0825956,0.0829825,0.0837692,0.0831998
0.0921,0.0824437,0.0827026,0.0829283,0.0837014,0.0832146
0.0922,0.0824916,0.0827973,0.0828256,0.0836705,0.0831487
0.0923,0.0824308,0.0826294,0.082812,0.0837507,0.0831586
0.0924,0.0823816,0.0827364,0.0829173,0.0836114,0.0831703
0.0925,0.0825088,0.082809,0.082932,0.0836619,0.0831567
0.0926,0.0824173,0.0826853,0.0829702,0.0837445,0.0832719
0.0927,0.0825168,0.0825765,0.0828668,0.0837131,0.0831857
0.0928,0.0826078,0.0826201,0.0829794,0.0838833,0.0831142
0.0929,0.0826029,0.0827339,0.0830822,0.0837008,0.083145
0.093,0.0826478,0.0827585,0.0829924,0.0838377,0.0832109
0.0931,0.0824836,0.0826085,0.0829616,0.0837587,0.0832411
0.0932,0.0825544,0.0827389,0.0829918,0.0836927,0.0831518
0.0933,0.0826035,0.0828274,0.0829862,0.0836817,0.0832306
0.0934,0.0826773,0.0827752,0.0830108,0.0836366,0.0831142
0.0935,0.0825697,0.0827118,0.0828822,0.0836989,0.0831869
0.0936,0.0826909,0.0827715,0.0830016,0.0837365,0.0831333
0.0937,0.0825359,0.0826282,0.0829148,0.0836188,0.0831358
0.0938,0.0826177,0.0826029,0.0828108,0.0835836,0.0831894
0.0939,0.0826687,0.082812,0.0829942,0.0836514,0.0830533
0.094,0.0826361,0.0826681,0.0829277,0.083665,0.0832134
0.0941,0.0825279,0.0826263,0.0828828,0.0837439,0.0831068
0.0942,0.0826902,0.0827708,0.0828902,0.083628,0.0831499
0.0943,0.0825697,0.0827142,0.082924,0.0835738,0.0831795
0.0944,0.0825365,0.0828078,0.082873,0.0836206,0.0831672
0.0945,0.0824787,0.0827604,0.082889,0.0835072,0.0831044
0.0946,0.0825513,0.0827671,0.0828194,0.083485,0.0831499
0.0947,0.0825666,0.082729,0.0828699,0.0836052,0.0831026
0.0948,0.082622,0.0826872,0.0830379,0.0836434,0.0831487
0.0949,0.0826208,0.082785,0.0829807,0.0837908,0.0832756
0.095,0.0826017,0.0828065,0.0830158,0.0837186,0.0831124
0.0951,0.0825919,0.0827265,0.0829942,0.0837519,0.083158
0.0952,0.0826527,0.0826743,0.0830256,0.0838654,0.0831524
0.0953,0.0826601,0.0827505,0.0831019,0.0838438,0.0831992
0.0954,0.0826404,0.0827715,0.0829419,0.0838229,0.0832146
0.0955,0.0826275,0.0827216,0.0829013,0.0838993,0.083262
0.0956,0.0827764,0.0827124,0.0830515,0.0837988,0.0831567
0.0957,0.0828022,0.082713,0.0830053,0.0835849,0.0830674
0.0958,0.0827345,0.0826171,0.0831167,0.0836231,0.0830946
0.0959,0.0828047,0.0826939,0.0830398,0.0837069,0.0831235
0.096,0.082809,0.0826853,0.0830201,0.0837168,0.0830693
0.0961,0.0827844,0.0825451,0.0829985,0.0837359,0.0830989
0.0962,0.0828884,0.0826005,0.0828699,0.0837248,0.0831259
0.0963,0.0827684,0.0827438,0.082865,0.0837359,0.0830921
0.0964,0.0828496,0.0828563,0.0828459,0.0837217,0.0831961
0.0965,0.0826171,0.0827561,0.0829837,0.083726,0.0832429
0.0966,0.0825537,0.0827241,0.0830231,0.0837143,0.0830699
0.0967,0.0826097,0.0828453,0.083041,0.0837544,0.0832171
0.0968,0.0825666,0.0827794,0.0829025,0.0837698,0.083238
0.0969,0.0827112,0.0828502,0.083134,0.0837686,0.0832282
0.097,0.0828022,0.0827468,0.0831007,0.0835547,0.0832553
0.0971,0.0826392,0.0827579,0.0829173,0.0836336,0.0833618
0.0972,0.0826201,0.0827684,0.0829862,0.0836854,0.0831875
0.0973,0.0826017,0.0827961,0.0831721,0.0837303,0.0832337
0.0974,0.0825095,0.0828244,0.0831284,0.0836021,0.0831863
0.0975,0.0824713,0.0828305,0.0829702,0.0837297,0.0832583
0.0976,0.082534,0.0827413,0.082924,0.0837489,0.0831678
0.0977,0.0826749,0.0826958,0.0831309,0.0836212,0.0831555
0.0978,0.0827321,0.0827253,0.0830447,0.0836212,0.0831826
0.0979,0.0826841,0.0827456,0.0830035,0.0836366,0.0831931
0.098,0.0827542,0.0826558,0.0830035,0.0837113,0.0832694
0.0981,0.0827407,0.0826577,0.0829474,0.0837538,0.083161
0.0982,0.082825,0.0826128,0.0830096,0.083681,0.0831463
0.0983,0.0829364,0.0826048,0.0830139,0.0837772,0.0831087
0.0984,0.0829259,0.0826663,0.0829788,0.0837853,0.0832959
0.0985,0.0829191,0.082558,0.0830582,0.083739,0.0832639
0.0986,0.082908,0.0826841,0.0830773,0.0838278,0.0832423
0.0987,0.0829924,0.0825956,0.0831709,0.0838981,0.0832337
0.0988,0.0828687,0.0826005,0.0831943,0.0837821,0.083347
0.0989,0.0827899,0.0826164,0.0830946,0.08362,0.0832029
0.099,0.0827339,0.0827352,0.0830927,0.0837156,0.0831358
0.0991,0.0827905,0.0827942,0.0832436,0.0837914,0.083283
0.0992,0.0827696,0.0827284,0.0831161,0.0836632,0.0834437
0.0993,0.0828625,0.0826687,0.0830441,0.0836317,0.0832602
0.0994,0.0826958,0.0826201,0.083137,0.0837026,0.0832731
0.0995,0.0827229,0.0826902,0.0831444,0.0837735,0.0832011
0.0996,0.0827007,0.0825863,0.083214,0.0837495,0.0832885
0.0997,0.0827198,0.0826737,0.083169,0.0838142,0.0833723
0.0998,0.0827684,0.0826884,0.0831327,0.0838574,0.083259
0.0999,0.0826878,0.08259,0.0832165,0.0837119,0.08336
0.1,0.0827265,0.0826282,0.0832774,0.0836434,0.0833298

HV
Wavelength:,263
Time,Repeat
,0,1,2,3,4,
0.0001,238.586,238.586,238.586,238.586,238.586
0.0002,238.586,238.586,238.586,238.586,238.586
0.0003,238.586,238.586,238.586,238.586,238.586
0.0004,238.586,238.586,238.586,238.586,238.586
0.0005,238.586,238.586,238.586,238.586,238.586
0.0006,238.586,238.586,238.586,238.586,238.586
0.0007,238.586,238.586,238.586,238.586,238.586
0.0008,238.586,238.586,238.586,238.586,238.586
0.0009,238.586,238.586,238.586,238.586,238.586
0.001,238.586,238.586,238.586,238.586,238.586
0.0011,238.586,238.586,238.586,238.586,238.586
0.0012,238.586,238.586,238.586,238.586,238.586
0.0013,238.586,238.586,238.586,238.586,238.586
0.0014,238.586,238.586,238.586,238.586,238.586
0.0015,238.586,238.586,238.586,238.586,238.586
0.0016,238.586,238.586,238.586,238.586,238.586
0.0017,238.586,238.586,238.586,238.586,238.586
0.0018,238.586,238.586,238.586,238.586,238.586
0.0019,238.586,238.586,238.586,238.586,238.586
0.002,238.586,238.586,238.586,238.586,238.586
0.0021,238.586,238.586,238.586,238.586,238.586
0.0022,238.586,238.586,238.586,238.586,238.586
0.0023,238.586,238.586,238.586,238.586,238.586
0.0024,238.586,238.586,238.586,238.586,238.586
0.0025,238.586,238.586,238.586,238.586,238.586
0.0026,238.586,238.586,238.586,238.586,238.586
0.0027,238.586,238.586,238.586,238.586,238.586
0.0028,238.586,238.586,238.586,238.586,238.586
0.0029,238.586,238.586,238.586,238.586,238.586
0.003,238.586,238.586,238.586,238.586,238.586
0.0031,238.586,238.586,238.586,238.586,238.586
0.0032,238.586,238.586,238.586,238.586,238.586
0.0033,238.586,238.586,238.586,238.586,238.586
0.0034,238.586,238.586,238.586,238.586,238.586
0.0035,238.586,238.586,238.586,238.586,238.586
0.0036,238.586,238.586,238.586,238.586,238.586
0.0037,238.586,238.586,238.586,238.586,238.586
0.0038,238.586,238.586,238.586,238.586,238.586
0.0039,238.586,238.586,238.586,238.586,238.586
0.004,238.586,238.586,238.586,238.586,238.586
0.0041,238.586,238.586,238.586,238.586,238.586
0.0042,238.586,238.586,238.586,238.586,238.586
0.0043,238.586,238.586,238.586,238.586,238.586
0.0044,238.586,238.586,238.586,238.586,238.586
0.0045,238.586,238.586,238.586,238.586,238.586
0.0046,238.586,238.586,238.586,238.586,238.586
0.0047,238.586,238.586,238.586,238.586,238.586
0.0048,238.586,238.586,238.586,238.586,238.586
0.0049,238.586,238.586,238.586,238.586,238.586
0.005,238.586,238.586,238.586,238.586,238.586
0.0051,238.586,238.586,238.586,238.586,238.586
0.0052,238.586,238.586,238.586,238.586,238.586
0.0053,238.586,238.586,238.586,238.586,238.586
0.0054,238.586,238.586,238.586,238.586,238.586
0.0055,238.586,238.586,238.586,238.586,238.586
0.0056,238.586,238.586,238.586,238.586,238.586
0.0057,238.586,238.586,238.586,238.586,238.586
0.0058,238.586,238.586,238.586,238.586,238.586
0.0059,238.586,238.586,238.586,238.586,238.586
0.006,238.586,238.586,238.586,238.586,238.586
0.0061,238.586,238.586,238.586,238.586,238.586
0.0062,238.586,238.586,238.586,238.586,238.586
0.0063,238.586,238.586,238.586,238.586,238.586
0.0064,238.586,238.586,238.586,238.586,238.586
0.0065,238.586,238.586,238.586,238.586,238.586
0.0066,238.586,238.586,238.586,238.586,238.586
0.0067,238.586,238.586,238.586,238.586,238.586
0.0068,238.586,238.586,238.586,238.586,238.586
0.0069,238.586,238.586,238.586,238.586,238.586
0.007,238.586,238.586,238.586,238.586,238.586
0.0071,238.586,238.586,238.586,238.586,238.586
0.0072,238.586,238.586,238.586,238.586,238.586
0.0073,238.586,238.586,238.586,238.586,238.586
0.0074,238.586,238.586,238.586,238.586,238.586
0.0075,238.586,238.586,238.586,238.586,238.586
0.0076,238.586,238.586,238.586,238.586,238.586
0.0077,238.586,238.586,238.586,238.586,238.586
0.0078,238.586,238.586,238.586,238.586,238.586
0.0079,238.586,238.586,238.586,238.586,238.586
0.008,238.586,238.586,238.586,238.586,238.586
0.0081,238.586,238.586,238.586,238.586,238.586
0.0082,238.586,238.586,238.586,238.586,238.586
0.0083,238.586,238.586,238.586,238.586,238.586
0.0084,238.586,238.586,238.586,238.586,238.586
0.0085,238.586,238.586,238.586,238.586,238.586
0.0086,238.586,238.586,238.586,238.586,238.586
0.0087,238.586,238.586,238.586,238.586,238.586
0.0088,238.586,238.586,238.586,238.586,238.586
0.0089,238.586,238.586,238.586,238.586,238.586
0.009,238.586,238.586,238.586,238.586,238.586
0.0091,238.586,238.586,238.586,238.586,238.586
0.0092,238.586,238.586,238.586,238.586,238.586
0.0093,238.586,238.586,238.586,238.586,238.586
0.0094,238.586,238.586,238.586,238.586,238.586
0.0095,238.586,238.586,238.586,238.586,238.586
0.0096,238.586,238.586,238.586,238.586,238.586
0.0097,238.586,238.586,238.586,238.586,238.586
0.0098,238.586,238.586,238.586,238.586,238.586
0.0099,238.586,238.586,238.586,238.586,238.586
0.01,238.586,238.586,238.586,238.586,238.586
0.0101,238.586,238.586,238.586,238.586,238.586
0.0102,238.586,238.586,238.586,238.586,238.586
0.0103,238.586,238.586,238.586,238.586,238.586
0.0104,238.586,238.586,238.586,238.586,238.586
0.0105,238.586,238.586,238.586,238.586,238.586
0.0106,238.586,238.586,238.586,238.586,238.586
0.0107,238.586,238.586,238.586,238.586,238.586
0.0108,238.586,238.586,238.586,238.586,238.586
0.0109,238.586,238.586,238.586,238.586,238.586
0.011,238.586,238.586,238.586,238.586,238.586
0.0111,238.586,238.586,238.586,238.586,238.586
0.0112,238.586,238.586,238.586,238.586,238.586
0.0113,238.586,238.586,238.586,238.586,238.586
0.0114,238.586,238.586,238.586,238.586,238.586
0.0115,238.586,238.586,238.586,238.586,238.586
0.0116,238.586,238.586,238.586,238.586,238.586
0.0117,238.586,238.586,238.586,238.586,238.586
0.0118,238.586,238.586,238.586,238.586,238.586
0.0119,238.586,238.586,238.586,238.586,238.586
0.012,238.586,238.586,238.586,238.586,238.586
0.0121,238.586,238.586,238.586,238.586,238.586
0.0122,238.586,238.586,238.586,238.586,238.586
0.0123,238.586,238.586,238.586,238.586,238.586
0.0124,238.586,238.586,238.586,238.586,238.586
0.0125,238.586,238.586,238.586,238.586,238.586
0.0126,238.586,238.586,238.586,238.586,238.586
0.0127,238.586,238.586,238.586,238.586,238.586
0.0128,238.586,238.586,238.586,238.586,238.586
0.0129,238.586,238.586,238.586,238.586,238.586
0.013,238.586,238.586,238.586,238.586,238.586
0.0131,238.586,238.586,238.586,238.586,238.586
0.0132,238.586,238.586,238.586,238.586,238.586
0.0133,238.586,238.586,238.586,238.586,238.586
0.0134,238.586,238.586,238.586,238.586,238.586
0.0135,238.586,238.586,238.586,238.586,238.586
0.0136,238.586,238.586,238.586,238.586,238.586
0.0137,238.586,238.586,238.586,238.586,238.586
0.0138,238.586,238.586,238.586,238.586,238.586
0.0139,238.586,238.586,238.586,238.586,238.586
0.014,238.586,238.586,238.586,238.586,238.586
0.0141,238.586,238.586,238.586,238.586,238.586
0.0142,238.586,238.586,238.586,238.586,238.586
0.0143,238.586,238.586,238.586,238.586,238.586
0.0144,238.586,238.586,238.586,238.586,238.586
0.0145,238.586,238.586,238.586,238.586,238.586
0.0146,238.586,238.586,238.586,238.586,238.586
0.0147,238.586,238.586,238.586,238.586,238.586
0.0148,238.586,238.586,238.586,238.586,238.586
0.0149,238.586,238.586,238.586,238.586,238.586
0.015,238.586,238.586,238.586,238.586,238.586
0.0151,238.586,238.586,238.586,238.586,238.586
0.0152,238.586,238.586,238.586,238.586,238.586
0.0153,238.586,238.586,238.586,238.586,238.586
0.0154,238.586,238.586,238.586,238.586,238.586
0.0155,238.586,238.586,238.586,238.586,238.586
0.0156,238.586,238.586,238.586,238.586,238.586
0.0157,238.586,238.586,238.586,238.586,238.586
0.0158,238.586,238.586,238.586,238.586,238.586
0.0159,238.586,238.586,238.586,238.586,238.586
0.016,238.586,238.586,238.586,238.586,238.586
0.0161,238.586,238.586,238.586,238.586,238.586
0.0162,238.586,238.586,238.586,238.586,238.586
0.0163,238.586,238.586,238.586,238.586,238.586
0.0164,238.586,238.586,238.586,238.586,238.586
0.0165,238.586,238.586,238.586,238.586,238.586
0.0166,238.586,238.586,238.586,238.586,238.586
0.0167,238.586,238.586,238.586,238.586,238.586
0.0168,238.586,238.586,238.586,238.586,238.586
0.0169,238.586,238.586,238.586,238.586,238.586
0.017,238.586,238.586,238.586,238.586,238.586
0.0171,238.586,238.586,238.586,238.586,238.586
0.0172,238.586,238.586,238.586,238.586,238.586
0.0173,238.586,238.586,238.586,238.586,238.586
0.0174,238.586,238.586,238.586,238.586,238.586
0.0175,238.586,238.586,238.586,238.586,238.586
0.0176,238.586,238.586,238.586,238.586,238.586
0.0177,238.586,238.586,238.586,238.586,238.586
0.0178,238.586,238.586,238.586,238.586,238.586
0.0179,238.586,238.586,238.586,238.586,238.586
0.018,238.586,238.586,238.586,238.586,238.586
0.0181,238.586,238.586,238.586,238.586,238.586
0.0182,238.586,238.586,238.586,238.586,238.586
0.0183,238.586,238.586,238.586,238.586,238.586
0.0184,238.586,238.586,238.586,238.586,238.586
0.0185,238.586,238.586,238.586,238.586,238.586
0.0186,238.586,238.586,238.586,238.586,238.586
0.0187,238.586,238.586,238.586,238.586,238.586
0.0188,238.586,238.586,238.586,238.586,238.586
0.0189,238.586,238.586,238.586,238.586,238.586
0.019,238.586,238.586,238.586,238.586,238.586
0.0191,238.586,238.586,238.586,238.586,238.586
0.0192,238.586,238.586,238.586,238.586,238.586
0.0193,238.586,238.586,238.586,238.586,238.586
0.0194,238.586,238.586,238.586,238.586,238.586
0.0195,238.586,238.586,238.586,238.586,238.586
0.0196,238.586,238.586,238.586,238.586,238.586
0.0197,238.586,238.586,238.586,238.586,238.586
0.0198,238.586,238.586,238.586,238.586,238.586
0.0199,238.586,238.586,238.586,238.586,238.586
0.02,238.586,238.586,238.586,238.586,238.586
0.0201,238.586,238.586,238.586,238.586,238.586
0.0202,238.586,238.586,238.586,238.586,238.586
0.0203,238.586,238.586,238.586,238.586,238.586
0.0204,238.586,238.586,238.586,238.586,238.586
0.0205,238.586,238.586,238.586,238.586,238.586
0.0206,238.586,238.586,238.586,238.586,238.586
0.0207,238.586,238.586,238.586,238.586,238.586
0.0208,238.586,238.586,238.586,238.586,238.586
0.0209,238.586,238.586,238.586,238.586,238.586
0.021,238.586,238.586,238.586,238.586,238.586
0.0211,238.586,238.586,238.586,238.586,238.586
0.0212,238.586,238.586,238.586,238.586,238.586
0.0213,238.586,238.586,238.586,238.586,238.586
0.0214,238.586,238.586,238.586,238.586,238.586
0.0215,238.586,238.586,238.586,238.586,238.586
0.0216,238.586,238.586,238.586,238.586,238.586
0.0217,238.586,238.586,238.586,238.586,238.586
0.0218,238.586,238.586,238.586,238.586,238.586
0.0219,238.586,238.586,238.586,238.586,238.586
0.022,238.586,238.586,238.586,238.586,238.586
0.0221,238.586,238.586,238.586,238.586,238.586
0.0222,238.586,238.586,238.586,238.586,238.586
0.0223,238.586,238.586,238.586,238.586,238.586
0.0224,238.586,238.586,238.586,238.586,238.586
0.0225,238.586,238.586,238.586,238.586,238.586
0.0226,238.586,238.586,238.586,238.586,238.586
0.0227,238.586,238.586,238.586,238.586,238.586
0.0228,238.586,238.586,238.586,238.586,238.586
0.0229,238.586,238.586,238.586,238.586,238.586
0.023,238.586,238.586,238.586,238.586,238.586
0.0231,238.586,238.586,238.586,238.586,238.586
0.0232,238.586,238.586,238.586,238.586,238.586
0.0233,238.586,238.586,238.586,238.586,238.586
0.0234,238.586,238.586,238.586,238.586,238.586
0.0235,238.586,238.586,238.586,238.586,238.586
0.0236,238.586,238.586,238.586,238.586,238.586
0.0237,238.586,238.586,238.586,238.586,238.586
0.0238,238.586,238.586,238.586,238.586,238.586
0.0239,238.586,238.586,238.586,238.586,238.586
0.024,238.586,238.586,238.586,238.586,238.586
0.0241,238.586,238.586,238.586,238.586,238.586
0.0242,238.586,238.586,238.586,238.586,238.586
0.0243,238.586,238.586,238.586,238.586,238.586
0.0244,238.586,238.586,238.586,238.586,238.586
0.0245,238.586,238.586,238.586,238.586,238.586
0.0246,238.586,238.586,238.586,238.586,238.586
0.0247,238.586,238.586,238.586,238.586,238.586
0.0248,238.586,238.586,238.586,238.586,238.586
0.0249,238.586,238.586,238.586,238.586,238.586
0.025,238.586,238.586,238.586,238.586,238.586
0.0251,238.586,238.586,238.586,238.586,238.586
0.0252,238.586,238.586,238.586,238.586,238.586
0.0253,238.586,238.586,238.586,238.586,238.586
0.0254,238.586,238.586,238.586,238.586,238.586
0.0255,238.586,238.586,238.586,238.586,238.586
0.0256,238.586,238.586,238.586,238.586,238.586
0.0257,238.586,238.586,238.586,238.586,238.586
0.0258,238.586,238.586,238.586,238.586,238.586
0.0259,238.586,238.586,238.586,238.586,238.586
0.026,238.586,238.586,238.586,238.586,238.586
0.0261,238.586,238.586,238.586,238.586,238.586
0.0262,238.586,238.586,238.586,238.586,238.586
0.0263,238.586,238.586,238.586,238.586,238.586
