ProDataCSV

Title: Tue Jun 25 19:15:36 2024

Remarks:
#User: SX User
#Date: 2024/06/25
#HV (Absorbance channel): 261.642
#Samples per point: 16
#Sample period: 12.5 us
#Temperature: 19.87 C
#Cell type: Stopped Flow
#Pathlength: 10

Last Modified: Tue Jun 25 19:16:27 2024 by unknown.

Options:

Available Dimensions:,3
Time,1000 time points over 0.2s,linear,oversampled,external trigger,pressure hold in operation
0.1588,0.0876088,0.0874066,0.0865814,0.0862126,0.0856528
0.159,0.0875611,0.0874119,0.0864935,0.0861695,0.085638
0.1592,0.0876303,0.0873244,0.0865177,0.0862123,0.0857211
0.1594,0.0875314,0.0873987,0.0867,0.0861336,0.0856084
0.1596,0.0875444,0.087242,0.0866448,0.0861383,0.085637
0.1598,0.0874079,0.087296,0.0865654,0.0861896,0.0856052
0.16,0.0874322,0.0873017,0.0865991,0.0861534,0.0854234
0.1602,0.0873987,0.0873216,0.0866168,0.0862615,0.0855238
0.1604,0.0876079,0.0872076,0.0865748,0.0862671,0.0854168
0.1606,0.0875504,0.0872063,0.0865414,0.086086,0.0855329
0.1608,0.0875001,0.0872875,0.0865499,0.0861982,0.0855209
0.161,0.0875595,0.0872881,0.0865013,0.0862716,0.0854926
0.1612,0.0875064,0.0872862,0.0866779,0.0863677,0.0854574
0.1614,0.0875883,0.0872988,0.0867489,0.0863913,0.0855936
0.1616,0.087618,0.0873368,0.0865392,0.0863964,0.0854464
0.1618,0.0875962,0.0873317,0.0866467,0.0862501,0.0855741
0.162,0.0875968,0.087309,0.0865966,0.0863601,0.0855728
0.1622,0.087642,0.0873124,0.0867032,0.0862716,0.0854605
0.1624,0.0875516,0.087544,0.0865477,0.0862174,0.0855341
0.1626,0.08757,0.087448,0.0864887,0.0862104,0.0854549
0.1628,0.0875561,0.0873488,0.0864768,0.0863154,0.0854435
0.163,0.087557,0.0874398,0.0866171,0.0862596,0.0854272
0.1632,0.0876841,0.0872853,0.0866736,0.0863065,0.0854593
0.1634,0.0876882,0.0873564,0.0866568,0.0863381,0.0854571
0.1636,0.0877189,0.0873469,0.0865461,0.0864402,0.08548
0.1638,0.0876246,0.0873393,0.086631,0.0864225,0.0854577
0.164,0.0875311,0.0874789,0.0866183,0.0864862,0.0855162
0.1642,0.0876894,0.087527,0.0866265,0.0864515,0.0856276
0.1644,0.0876559,0.0875093,0.0865398,0.0864071,0.0856946
0.1646,0.0876929,0.0874025,0.0866004,0.0864143,0.0855319
0.1648,0.0876032,0.0873668,0.0865717,0.0865092,0.0853926
0.165,0.0876585,0.0873939,0.0865742,0.0864304,0.0852822
0.1652,0.0875918,0.0874404,0.0865206,0.0864424,0.0853237
0.1654,0.0876724,0.0874811,0.0865603,0.0863964,0.0853797
0.1656,0.0877511,0.0874856,0.0866051,0.0863592,0.0854593
0.1658,0.0876882,0.0874644,0.0865733,0.0863923,0.0854977
0.166,0.0877913,0.0876951,0.0866701,0.0863945,0.0853932
0.1662,0.0878118,0.0875229,0.0867089,0.0864607,0.0855106
0.1664,0.0878068,0.0875561,0.0866515,0.0865619,0.0854901
0.1666,0.0878023,0.0875545,0.0867751,0.0864701,0.0853665
0.1668,0.0876869,0.0875478,0.0867085,0.0864824,0.0853819
0.167,0.0877325,0.0876869,0.0866168,0.08649,0.0852262
0.1672,0.087771,0.0876253,0.0864402,0.0865736,0.0853671
0.1674,0.0877328,0.0875978,0.0865698,0.0865171,0.0854382
0.1676,0.0878517,0.0875247,0.0865631,0.0865758,0.0854999
0.1678,0.0877445,0.0876209,0.086495,0.0866432,0.0854832
0.168,0.0878273,0.0876104,0.0866054,0.0867704,0.085486
0.1682,0.087834,0.0875579,0.0867363,0.0864686,0.0855329
0.1684,0.0878175,0.0876183,0.0868184,0.0865663,0.0854731
0.1686,0.0878374,0.0874891,0.0868187,0.0866458,0.0853265
0.1688,0.087827,0.0875874,0.0868265,0.0864474,0.0853133
0.169,0.0877647,0.0876553,0.0866918,0.0864679,0.0852983
0.1692,0.0879251,0.0876392,0.0865871,0.086537,0.0854668
0.1694,0.0881235,0.0876692,0.08669,0.0865133,0.0853907
0.1696,0.0878931,0.0877647,0.0867789,0.0865824,0.0853976
0.1698,0.0877552,0.0876819,0.0865417,0.0866448,0.0855703
0.17,0.0878125,0.0877195,0.0864279,0.0866303,0.0853841
0.1702,0.0877622,0.0875263,0.0865606,0.0866817,0.0854407
0.1704,0.0878571,0.0875226,0.0865773,0.0867436,0.085542
0.1706,0.087951,0.0876588,0.0866212,0.0867041,0.085575
0.1708,0.087883,0.087611,0.086801,0.0867351,0.0856238
0.171,0.0878137,0.0875156,0.0865335,0.086543,0.0856103
0.1712,0.0877998,0.0875323,0.0866123,0.0865045,0.0855448
0.1714,0.0877106,0.0876629,0.0866909,0.0864802,0.0856364
0.1716,0.0877344,0.0876345,0.0867644,0.0864834,0.085632
0.1718,0.0877875,0.0877299,0.0866461,0.0865174,0.0855442
0.172,0.0877549,0.087692,0.0867376,0.086618,0.0855052
0.1722,0.0878438,0.0877356,0.0867426,0.0865733,0.0854797
0.1724,0.0877287,0.0877394,0.0866253,0.0866111,0.0855404
0.1726,0.0876812,0.0876528,0.0866584,0.0865975,0.085643
0.1728,0.0876746,0.0875181,0.0865017,0.0865824,0.0856125
0.173,0.0877144,0.0874176,0.0865824,0.0865152,0.0857185
0.1732,0.0877644,0.0875172,0.0866859,0.0865612,0.0857598
0.1734,0.0876177,0.087478,0.086748,0.0864988,0.0857066
0.1736,0.0875927,0.0873146,0.0866991,0.0862939,0.0855458
0.1738,0.0874723,0.0873459,0.0865843,0.0864137,0.0856364
0.174,0.0876155,0.0874992,0.0867808,0.0864784,0.0856462
0.1742,0.0876341,0.0876904,0.0866773,0.0864396,0.0856156
0.1744,0.0877682,0.087563,0.0867079,0.086431,0.0856786
0.1746,0.0876534,0.0876638,0.0867925,0.0863292,0.0855668
0.1748,0.0877264,0.0875924,0.0866795,0.0864872,0.0856106
0.175,0.0876784,0.0874572,0.0867382,0.0864443,0.0855716
0.1752,0.0877287,0.087387,0.0868155,0.0865193,0.0856244
0.1754,0.0876041,0.0873876,0.086706,0.0863585,0.0856622
0.1756,0.0875674,0.0873706,0.0867291,0.0863579,0.0856713
0.1758,0.0876515,0.0872711,0.0866698,0.0862523,0.0856971
0.176,0.0875516,0.0872988,0.0866297,0.0862924,0.0856332
0.1762,0.0875978,0.0874227,0.0866467,0.0861332,0.0857346
0.1764,0.0876913,0.08741,0.0867249,0.0862482,0.0857755
0.1766,0.0876265,0.0873611,0.0867259,0.0862136,0.0855493
0.1768,0.0875674,0.0873399,0.0867767,0.0863765,0.0856295
0.177,0.0875766,0.0871807,0.0867013,0.0863302,0.0856364
0.1772,0.0874672,0.0873627,0.0866499,0.0862902,0.085637
0.1774,0.0875089,0.0872423,0.086677,0.0864036,0.0855987
0.1776,0.0874401,0.0873573,0.0866723,0.0863031,0.0856059
0.1778,0.0874334,0.0873368,0.0866817,0.0863277,0.0856893
0.178,0.0874277,0.087471,0.0865956,0.0862464,0.0855766
0.1782,0.0874777,0.0872786,0.0866376,0.0861861,0.0857274
0.1784,0.0875478,0.0873535,0.0867802,0.086052,0.0855741
0.1786,0.0873835,0.0873683,0.0867881,0.0861345,0.0855052
0.1788,0.0873772,0.0874634,0.0865682,0.086258,0.0856543
0.179,0.0873759,0.0872995,0.0866351,0.0862419,0.0855741
0.1792,0.0876702,0.0874195,0.0866313,0.0862066,0.0856367
0.1794,0.087544,0.0873592,0.0866817,0.0862977,0.0856159
0.1796,0.0875431,0.0872748,0.0866647,0.086218,0.0856134
0.1798,0.0874505,0.0872306,0.0865666,0.0863371,0.0856361
0.18,0.0874969,0.0872243,0.0866562,0.086286,0.0854577
0.1802,0.0874363,0.0873355,0.0866754,0.086311,0.0856008
0.1804,0.0875172,0.087327,0.0866918,0.0862571,0.0856122
0.1806,0.0875137,0.0873058,0.0866606,0.0861934,0.0856839
0.1808,0.0875251,0.0873639,0.0866168,0.0862205,0.0856056
0.181,0.0876398,0.0873503,0.0866593,0.086172,0.0855681
0.1812,0.0875526,0.0873734,0.0866593,0.086229,0.0855618
0.1814,0.0874385,0.0873567,0.0866587,0.0861121,0.0855801
0.1816,0.0874091,0.0874625,0.0866972,0.0862293,0.0855662
0.1818,0.0875178,0.0874164,0.0866855,0.0862608,0.0855055
0.182,0.0875304,0.0874663,0.0867464,0.0862249,0.0855011
0.1822,0.0874811,0.0873838,0.0866496,0.0862898,0.0856465
0.1824,0.0875504,0.0872878,0.0868534,0.0862993,0.08548
0.1826,0.0875071,0.0873137,0.086671,0.086275,0.0853593
0.1828,0.0873927,0.0873007,0.0866887,0.0862498,0.0853938
0.183,0.0875279,0.0874515,0.0866981,0.086265,0.0854181
0.1832,0.0876076,0.0874391,0.0867921,0.0862555,0.0855474
0.1834,0.087691,0.0876284,0.0866351,0.0862319,0.0855901
0.1836,0.0876499,0.0873604,0.0865657,0.0862832,0.0855621
0.1838,0.08768,0.0873668,0.086683,0.0862747,0.0855058
0.184,0.0877125,0.0875415,0.0866164,0.0863191,0.0855892
0.1842,0.0876793,0.0875539,0.0867016,0.0863491,0.085564
0.1844,0.0877388,0.087508,0.0868281,0.0863248,0.0854316
0.1846,0.0875756,0.0876209,0.0868824,0.0863302,0.085458
0.1848,0.0876123,0.0876341,0.0867571,0.086281,0.0853835
0.185,0.0877887,0.0876389,0.0867852,0.0862687,0.0854901
0.1852,0.0877692,0.0875611,0.0867477,0.0864137,0.0855558
0.1854,0.0878444,0.087508,0.0867404,0.0864187,0.0854684
0.1856,0.0876964,0.0875191,0.0866685,0.0864374,0.0854398
0.1858,0.0877454,0.0874894,0.0866685,0.086485,0.0854615
0.186,0.0877894,0.0876455,0.0866432,0.0864654,0.0855083
0.1862,0.0879912,0.0874347,0.0868152,0.0865114,0.0854199
0.1864,0.0878466,0.0875804,0.0866051,0.0864982,0.085486
0.1866,0.087915,0.0875946,0.0867732,0.0864679,0.0854366
0.1868,0.0877919,0.0875551,0.0866432,0.0864771,0.0855187
0.187,0.0877423,0.0875317,0.0866726,0.086618,0.085425
0.1872,0.0878001,0.087544,0.0866918,0.0865455,0.0854058
0.1874,0.0879937,0.0876357,0.0867537,0.0863623,0.0855074
0.1876,0.0877894,0.0875652,0.0867029,0.0864187,0.08548
0.1878,0.0878109,0.0875684,0.0865285,0.0865578,0.0854542
0.188,0.0877685,0.0876936,0.0865234,0.086578,0.0854992
0.1882,0.087845,0.0876183,0.0866354,0.0865625,0.0855728
0.1884,0.0878267,0.0876379,0.0867168,0.0865114,0.0856062
0.1886,0.0878602,0.0876951,0.086701,0.0865849,0.0856285
0.1888,0.0878763,0.0876812,0.0867265,0.0865096,0.0854895
0.189,0.0878637,0.0877334,0.0867426,0.0864496,0.0854656
0.1892,0.0879852,0.0877894,0.0868092,0.0866354,0.0854502
0.1894,0.08784,0.0876401,0.0867171,0.086526,0.0855234
0.1896,0.0878052,0.0877245,0.0867448,0.0865783,0.0853888
0.1898,0.0878358,0.0876145,0.0866748,0.0865165,0.0854495
0.19,0.0878849,0.087418,0.0866849,0.0865351,0.0854734
0.1902,0.0877249,0.0875684,0.0868051,0.0864635,0.0855656
0.1904,0.0877536,0.0874742,0.0867209,0.086443,0.0855936
0.1906,0.0876743,0.0875374,0.086684,0.0864342,0.0856433
0.1908,0.0877204,0.0875804,0.0867177,0.0865051,0.0854696
0.191,0.0877856,0.0876404,0.0867256,0.0866032,0.0857141
0.1912,0.0877419,0.0876493,0.0868146,0.0865486,0.0855562
0.1914,0.0877694,0.0874935,0.0867742,0.0865004,0.0855363
0.1916,0.0877796,0.0874394,0.0867631,0.0864824,0.085408
0.1918,0.0878991,0.0873737,0.0867322,0.0865644,0.0855269
0.192,0.0878725,0.0874733,0.086783,0.0864862,0.0855854
0.1922,0.0877492,0.0875851,0.0867354,0.0865871,0.0856122
0.1924,0.0878112,0.0874606,0.0868439,0.0866382,0.085626
0.1926,0.0879412,0.0875548,0.0868326,0.0863478,0.0856175
0.1928,0.0877132,0.0874006,0.0868042,0.0864383,0.0856071
0.193,0.0876638,0.0875412,0.0866417,0.0864282,0.0856528
0.1932,0.0878191,0.0874773,0.0867177,0.0864834,0.0857532
0.1934,0.0877944,0.0875068,0.0866366,0.0866404,0.0857211
0.1936,0.0878387,0.0876047,0.0867253,0.0866098,0.085772
0.1938,0.0877682,0.0875611,0.0866262,0.0865067,0.0856732
0.194,0.0878023,0.0875756,0.0867205,0.0865382,0.0856638
0.1942,0.0875456,0.0874647,0.086818,0.0865332,0.0856694
0.1944,0.0877031,0.0875011,0.0868019,0.0864862,0.0855562
0.1946,0.0876771,0.0875007,0.0867811,0.0863753,0.0856446
0.1948,0.0876989,0.0874072,0.0867795,0.0864077,0.0857317
0.195,0.0875836,0.0873241,0.0867265,0.0864187,0.0855505
0.1952,0.087661,0.0873257,0.0867644,0.0864367,0.0857107
0.1954,0.087673,0.0874233,0.0866729,0.0864957,0.0856301
0.1956,0.0876171,0.0874413,0.0867294,0.086472,0.0857173
0.1958,0.0876515,0.087465,0.0865874,0.0864541,0.0857827
0.196,0.0876619,0.0875159,0.0865509,0.0864654,0.0856084
0.1962,0.0878169,0.0876939,0.0867436,0.0864181,0.0855747
0.1964,0.0876831,0.0875444,0.0868013,0.0861991,0.0856704
0.1966,0.0874938,0.0874754,0.0866499,0.0862419,0.0856109
0.1968,0.0875346,0.0873886,0.0864824,0.0863645,0.0855269
0.197,0.0876613,0.087483,0.0865862,0.0863907,0.0856285
0.1972,0.0876885,0.0873958,0.0866319,0.0863368,0.085621
0.1974,0.0876148,0.087356,0.0865452,0.0863305,0.0857661
0.1976,0.0876329,0.0873854,0.0867521,0.0863154,0.0857497
0.1978,0.0875798,0.0874559,0.0866792,0.0864046,0.0856591
0.198,0.0875842,0.0873867,0.0867562,0.086373,0.0858441
0.1982,0.087466,0.0873674,0.0866713,0.0862341,0.0856358
0.1984,0.0874992,0.0874676,0.0867164,0.0862445,0.0855889
0.1986,0.087532,0.0873706,0.0868108,0.0862445,0.0854804
0.1988,0.0875472,0.087496,0.0867508,0.0863415,0.0856015
0.199,0.0876076,0.0875165,0.0867518,0.0862999,0.0855414
0.1992,0.0877565,0.0874518,0.0866098,0.0862917,0.0856062
0.1994,0.0876253,0.0873087,0.0866641,0.0862848,0.08561
0.1996,0.0877467,0.0874258,0.0865887,0.0862712,0.0856213
0.1998,0.087611,0.0873617,0.0866593,0.0862438,0.0855804
0.2,0.0876487,0.0875263,0.0866776,0.0863819,0.0855193

HV
Wavelength:,255
Time,Repeat
,0,1,2,3,4,
0.0002,261.642,261.642,261.642,261.642,261.642
0.0004,261.642,261.642,261.642,261.642,261.642
0.0006,261.642,261.642,261.642,261.642,261.642
0.0008,261.642,261.642,261.642,261.642,261.642
0.001,261.642,261.642,261.642,261.642,261.642
0.0012,261.642,261.642,261.642,261.642,261.642
0.0014,261.642,261.642,261.642,261.642,261.642
0.0016,261.642,261.642,261.642,261.642,261.642
0.0018,261.642,261.642,261.642,261.642,261.642
0.002,261.642,261.642,261.642,261.642,261.642
0.0022,261.642,261.642,261.642,261.642,261.642
0.0024,261.642,261.642,261.642,261.642,261.642
0.0026,261.642,261.642,261.642,261.642,261.642
0.0028,261.642,261.642,261.642,261.642,261.642
0.003,261.642,261.642,261.642,261.642,261.642
0.0032,261.642,261.642,261.642,261.642,261.642
0.0034,261.642,261.642,261.642,261.642,261.642
0.0036,261.642,261.642,261.642,261.642,261.642
0.0038,261.642,261.642,261.642,261.642,261.642
0.004,261.642,261.642,261.642,261.642,261.642
0.0042,261.642,261.642,261.642,261.642,261.642
0.0044,261.642,261.642,261.642,261.642,261.642
0.0046,261.642,261.642,261.642,261.642,261.642
0.0048,261.642,261.642,261.642,261.642,261.642
0.005,261.642,261.642,261.642,261.642,261.642
0.0052,261.642,261.642,261.642,261.642,261.642
0.0054,261.642,261.642,261.642,261.642,261.642
0.0056,261.642,261.642,261.642,261.642,261.642
0.0058,261.642,261.642,261.642,261.642,261.642
0.006,261.642,261.642,261.642,261.642,261.642
0.0062,261.642,261.642,261.642,261.642,261.642
0.0064,261.642,261.642,261.642,261.642,261.642
0.0066,261.642,261.642,261.642,261.642,261.642
0.0068,261.642,261.642,261.642,261.642,261.642
0.007,261.642,261.642,261.642,261.642,261.642
0.0072,261.642,261.642,261.642,261.642,261.642
0.0074,261.642,261.642,261.642,261.642,261.642
0.0076,261.642,261.642,261.642,261.642,261.642
0.0078,261.642,261.642,261.642,261.642,261.642
0.008,261.642,261.642,261.642,261.642,261.642
0.0082,261.642,261.642,261.642,261.642,261.642
0.0084,261.642,261.642,261.642,261.642,261.642
0.0086,261.642,261.642,261.642,261.642,261.642
0.0088,261.642,261.642,261.642,261.642,261.642
0.009,261.642,261.642,261.642,261.642,261.642
0.0092,261.642,261.642,261.642,261.642,261.642
0.0094,261.642,261.642,261.642,261.642,261.642
0.0096,261.642,261.642,261.642,261.642,261.642
0.0098,261.642,261.642,261.642,261.642,261.642
0.01,261.642,261.642,261.642,261.642,261.642
0.0102,261.642,261.642,261.642,261.642,261.642
0.0104,261.642,261.642,261.642,261.642,261.642
0.0106,261.642,261.642,261.642,261.642,261.642
0.0108,261.642,261.642,261.642,261.642,261.642
0.011,261.642,261.642,261.642,261.642,261.642
0.0112,261.642,261.642,261.642,261.642,261.642
0.0114,261.642,261.642,261.642,261.642,261.642
0.0116,261.642,261.642,261.642,261.642,261.642
0.0118,261.642,261.642,261.642,261.642,261.642
0.012,261.642,261.642,261.642,261.642,261.642
0.0122,261.642,261.642,261.642,261.642,261.642
0.0124,261.642,261.642,261.642,261.642,261.642
0.0126,261.642,261.642,261.642,261.642,261.642
0.0128,261.642,261.642,261.642,261.642,261.642
0.013,261.642,261.642,261.642,261.642,261.642
0.0132,261.642,261.642,261.642,261.642,261.642
0.0134,261.642,261.642,261.642,261.642,261.642
0.0136,261.642,261.642,261.642,261.642,261.642
0.0138,261.642,261.642,261.642,261.642,261.642
0.014,261.642,261.642,261.642,261.642,261.642
0.0142,261.642,261.642,261.642,261.642,261.642
0.0144,261.642,261.642,261.642,261.642,261.642
0.0146,261.642,261.642,261.642,261.642,261.642
0.0148,261.642,261.642,261.642,261.642,261.642
0.015,261.642,261.642,261.642,261.642,261.642
0.0152,261.642,261.642,261.642,261.642,261.642
0.0154,261.642,261.642,261.642,261.642,261.642
0.0156,261.642,261.642,261.642,261.642,261.642
0.0158,261.642,261.642,261.642,261.642,261.642
0.016,261.642,261.642,261.642,261.642,261.642
0.0162,261.642,261.642,261.642,261.642,261.642
0.0164,261.642,261.642,261.642,261.642,261.642
0.0166,261.642,261.642,261.642,261.642,261.642
0.0168,261.642,261.642,261.642,261.642,261.642
0.017,261.642,261.642,261.642,261.642,261.642
0.0172,261.642,261.642,261.642,261.642,261.642
0.0174,261.642,261.642,261.642,261.642,261.642
0.0176,261.642,261.642,261.642,261.642,261.642
0.0178,261.642,261.642,261.642,261.642,261.642
0.018,261.642,261.642,261.642,261.642,261.642
0.0182,261.642,261.642,261.642,261.642,261.642
0.0184,261.642,261.642,261.642,261.642,261.642
0.0186,261.642,261.642,261.642,261.642,261.642
0.0188,261.642,261.642,261.642,261.642,261.642
0.019,261.642,261.642,261.642,261.642,261.642
0.0192,261.642,261.642,261.642,261.642,261.642
0.0194,261.642,261.642,261.642,261.642,261.642
0.0196,261.642,261.642,261.642,261.642,261.642
0.0198,261.642,261.642,261.642,261.642,261.642
0.02,261.642,261.642,261.642,261.642,261.642
0.0202,261.642,261.642,261.642,261.642,261.642
0.0204,261.642,261.642,261.642,261.642,261.642
0.0206,261.642,261.642,261.642,261.642,261.642
0.0208,261.642,261.642,261.642,261.642,261.642
0.021,261.642,261.642,261.642,261.642,261.642
0.0212,261.642,261.642,261.642,261.642,261.642
0.0214,261.642,261.642,261.642,261.642,261.642
0.0216,261.642,261.642,261.642,261.642,261.642
0.0218,261.642,261.642,261.642,261.642,261.642
0.022,261.642,261.642,261.642,261.642,261.642
0.0222,261.642,261.642,261.642,261.642,261.642
0.0224,261.642,261.642,261.642,261.642,261.642
0.0226,261.642,261.642,261.642,261.642,261.642
0.0228,261.642,261.642,261.642,261.642,261.642
0.023,261.642,261.642,261.642,261.642,261.642
0.0232,261.642,261.642,261.642,261.642,261.642
0.0234,261.642,261.642,261.642,261.642,261.642
0.0236,261.642,261.642,261.642,261.642,261.642
0.0238,261.642,261.642,261.642,261.642,261.642
0.024,261.642,261.642,261.642,261.642,261.642
0.0242,261.642,261.642,261.642,261.642,261.642
0.0244,261.642,261.642,261.642,261.642,261.642
0.0246,261.642,261.642,261.642,261.642,261.642
0.0248,261.642,261.642,261.642,261.642,261.642
0.025,261.642,261.642,261.642,261.642,261.642
0.0252,261.642,261.642,261.642,261.642,261.642
0.0254,261.642,261.642,261.642,261.642,261.642
0.0256,261.642,261.642,261.642,261.642,261.642
0.0258,261.642,261.642,261.642,261.642,261.642
0.026,261.642,261.642,261.642,261.642,261.642
0.0262,261.642,261.642,261.642,261.642,261.642
0.0264,261.642,261.642,261.642,261.642,261.642
0.0266,261.642,261.642,261.642,261.642,261.642
0.0268,261.642,261.642,261.642,261.642,261.642
0.027,261.642,261.642,261.642,261.642,261.642
0.0272,261.642,261.642,261.642,261.642,261.642
0.0274,261.642,261.642,261.642,261.642,261.642
0.0276,261.642,261.642,261.642,261.642,261.642
0.0278,261.642,261.642,261.642,261.642,261.642
0.028,261.642,261.642,261.642,261.642,261.642
0.0282,261.642,261.642,261.642,261.642,261.642
0.0284,261.642,261.642,261.642,261.642,261.642
0.0286,261.642,261.642,261.642,261.642,261.642
0.0288,261.642,261.642,261.642,261.642,261.642
0.029,261.642,261.642,261.642,261.642,261.642
0.0292,261.642,261.642,261.642,261.642,261.642
0.0294,261.642,261.642,261.642,261.642,261.642
0.0296,261.642,261.642,261.642,261.642,261.642
0.0298,261.642,261.642,261.642,261.642,261.642
0.03,261.642,261.642,261.642,261.642,261.642
0.0302,261.642,261.642,261.642,261.642,261.642
0.0304,261.642,261.642,261.642,261.642,261.642
0.0306,261.642,261.642,261.642,261.642,261.642
0.0308,261.642,261.642,261.642,261.642,261.642
0.031,261.642,261.642,261.642,261.642,261.642
0.0312,261.642,261.642,261.642,261.642,261.642
0.0314,261.642,261.642,261.642,261.642,261.642
0.0316,261.642,261.642,261.642,261.642,261.642
0.0318,261.642,261.642,261.642,261.642,261.642
0.032,261.642,261.642,261.642,261.642,261.642
0.0322,261.642,261.642,261.642,261.642,261.642
0.0324,261.642,261.642,261.642,261.642,261.642
0.0326,261.642,261.642,261.642,261.642,261.642
0.0328,261.642,261.642,261.642,261.642,261.642
0.033,261.642,261.642,261.642,261.642,261.642
0.0332,261.642,261.642,261.642,261.642,261.642
0.0334,261.642,261.642,261.642,261.642,261.642
0.0336,261.642,261.642,261.642,261.642,261.642
0.0338,261.642,261.642,261.642,261.642,261.642
0.034,261.642,261.642,261.642,261.642,261.642
0.0342,261.642,261.642,261.642,261.642,261.642
0.0344,261.642,261.642,261.642,261.642,261.642
0.0346,261.642,261.642,261.642,261.642,261.642
0.0348,261.642,261.642,261.642,261.642,261.642
0.035,261.642,261.642,261.642,261.642,261.642
0.0352,261.642,261.642,261.642,261.642,261.642
0.0354,261.642,261.642,261.642,261.642,261.642
0.0356,261.642,261.642,261.642,261.642,261.642
0.0358,261.642,261.642,261.642,261.642,261.642
0.036,261.642,261.642,261.642,261.642,261.642
0.0362,261.642,261.642,261.642,261.642,261.642
0.0364,261.642,261.642,261.642,261.642,261.642
0.0366,261.642,261.642,261.642,261.642,261.642
0.0368,261.642,261.642,261.642,261.642,261.642
0.037,261.642,261.642,261.642,261.642,261.642
0.0372,261.642,261.642,261.642,261.642,261.642
0.0374,261.642,261.642,261.642,261.642,261.642
0.0376,261.642,261.642,261.642,261.642,261.642
0.0378,261.642,261.642,261.642,261.642,261.642
0.038,261.642,261.642,261.642,261.642,261.642
0.0382,261.642,261.642,261.642,261.642,261.642
0.0384,261.642,261.642,261.642,261.642,261.642
0.0386,261.642,261.642,261.642,261.642,261.642
0.0388,261.642,261.642,261.642,261.642,261.642
0.039,261.642,261.642,261.642,261.642,261.642
0.0392,261.642,261.642,261.642,261.642,261.642
0.0394,261.642,261.642,261.642,261.642,261.642
0.0396,261.642,261.642,261.642,261.642,261.642
0.0398,261.642,261.642,261.642,261.642,261.642
0.04,261.642,261.642,261.642,261.642,261.642
0.0402,261.642,261.642,261.642,261.642,261.642
0.0404,261.642,261.642,261.642,261.642,261.642
0.0406,261.642,261.642,261.642,261.642,261.642
0.0408,261.642,261.642,261.642,261.642,261.642
0.041,261.642,261.642,261.642,261.642,261.642
0.0412,261.642,261.642,261.642,261.642,261.642
0.0414,261.642,261.642,261.642,261.642,261.642
0.0416,261.642,261.642,261.642,261.642,261.642
0.0418,261.642,261.642,261.642,261.642,261.642
0.042,261.642,261.642,261.642,261.642,261.642
0.0422,261.642,261.642,261.642,261.642,261.642
0.0424,261.642,261.642,261.642,261.642,261.642
0.0426,261.642,261.642,261.642,261.642,261.642
0.0428,261.642,261.642,261.642,261.642,261.642
0.043,261.642,261.642,261.642,261.642,261.642
0.0432,261.642,261.642,261.642,261.642,261.642
0.0434,261.642,261.642,261.642,261.642,261.642
0.0436,261.642,261.642,261.642,261.642,261.642
0.0438,261.642,261.642,261.642,261.642,261.642
0.044,261.642,261.642,261.642,261.642,261.642
0.0442,261.642,261.642,261.642,261.642,261.642
0.0444,261.642,261.642,261.642,261.642,261.642
0.0446,261.642,261.642,261.642,261.642,261.642
0.0448,261.642,261.642,261.642,261.642,261.642
0.045,261.642,261.642,261.642,261.642,261.642
0.0452,261.642,261.642,261.642,261.642,261.642
0.0454,261.642,261.642,261.642,261.642,261.642
0.0456,261.642,261.642,261.642,261.642,261.642
0.0458,261.642,261.642,261.642,261.642,261.642
0.046,261.642,261.642,261.642,261.642,261.642
0.0462,261.642,261.642,261.642,261.642,261.642
0.0464,261.642,261.642,261.642,261.642,261.642
0.0466,261.642,261.642,261.642,261.642,261.642
0.0468,261.642,261.642,261.642,261.642,261.642
0.047,261.642,261.642,261.642,261.642,261.642
0.0472,261.642,261.642,261.642,261.642,261.642
0.0474,261.642,261.642,261.642,261.642,261.642
0.0476,261.642,261.642,261.642,261.642,261.642
0.0478,261.642,261.642,261.642,261.642,261.642
0.048,261.642,261.642,261.642,261.642,261.642
0.0482,261.642,261.642,261.642,261.642,261.642
0.0484,261.642,261.642,261.642,261.642,261.642
0.0486,261.642,261.642,261.642,261.642,261.642
0.0488,261.642,261.642,261.642,261.642,261.642
0.049,261.642,261.642,261.642,261.642,261.642
0.0492,261.642,261.642,261.642,261.642,261.642
0.0494,261.642,261.642,261.642,261.642,261.642
0.0496,261.642,261.642,261.642,261.642,261.642
0.0498,261.642,261.642,261.642,261.642,261.642
0.05,261.642,261.642,261.642,261.642,261.642
0.0502,261.642,261.642,261.642,261.642,261.642
0.0504,261.642,261.642,261.642,261.642,261.642
0.0506,261.642,261.642,261.642,261.642,261.642
0.0508,261.642,261.642,261.642,261.642,261.642
0.051,261.642,261.642,261.642,261.642,261.642
0.0512,261.642,261.642,261.642,261.642,261.642
0.0514,261.642,261.642,261.642,261.642,261.642
0.0516,261.642,261.642,261.642,261.642,261.642
0.0518,261.642,261.642,261.642,261.642,261.642
0.052,261.642,261.642,261.642,261.642,261.642
0.0522,261.642,261.642,261.642,261.642,261.642
0.0524,261.642,261.642,261.642,261.642,261.642
0.0526,261.642,261.642,261.642,261.642,261.642
0.0528,261.642,261.642,261.642,261.642,261.642
0.053,261.642,261.642,261.642,261.642,261.642
0.0532,261.642,261.642,261.642,261.642,261.642
0.0534,261.642,261.642,261.642,261.642,261.642
0.0536,261.642,261.642,261.642,261.642,261.642
